date,open,high,low,close,volume,amount,stock_code,stock_name,market
2021-08-25,441.36,441.36,419.42,425.69,44724660,19710168123.0,HK.00700,腾讯控股,HK
2021-08-26,425.69,431.41,419.98,423.11,18764193,8181575517.0,HK.00700,腾讯控股,HK
2021-08-27,420.53,433.99,414.63,418.13,25452409,11081578061.0,HK.00700,腾讯控股,HK
2021-08-30,416.11,419.98,410.02,417.58,20041468,8532161084.0,HK.00700,腾讯控股,HK
2021-08-31,414.82,431.78,400.43,431.78,56603708,24228211722.0,HK.00700,腾讯控股,HK
2021-09-01,435.28,444.13,428.64,438.41,38287181,17192591083.0,HK.00700,腾讯控股,HK
2021-09-02,448.19,458.33,442.66,445.42,43902799,20302808466.0,HK.00700,腾讯控股,HK
2021-09-03,445.97,446.9,432.15,438.05,29441146,13229997777.0,HK.00700,腾讯控股,HK
2021-09-06,439.34,455.56,438.23,453.72,29043519,13405734316.0,HK.00700,腾讯控股,HK
2021-09-07,458.33,467.55,456.48,463.4,27079352,12901520207.0,HK.00700,腾讯控股,HK
2021-09-08,473.08,475.84,460.63,471.69,35792959,17246381866.0,HK.00700,腾讯控股,HK
2021-09-09,457.4,459.71,429.75,430.67,58676091,26716845932.0,HK.00700,腾讯控股,HK
2021-09-10,441.0,444.31,431.78,439.89,38694962,17407850102.0,HK.00700,腾讯控股,HK
2021-09-13,430.67,431.78,422.37,428.83,30173538,13236014143.0,HK.00700,腾讯控股,HK
2021-09-14,427.35,433.25,420.35,424.03,21592628,9452753751.0,HK.00700,腾讯控股,HK
2021-09-15,410.39,415.92,404.12,406.15,39232038,16534147402.0,HK.00700,腾讯控股,HK
2021-09-16,400.07,407.44,398.41,403.94,26598388,11017889134.0,HK.00700,腾讯控股,HK
2021-09-17,399.14,419.24,398.59,413.89,26015607,11022213311.0,HK.00700,腾讯控股,HK
2021-09-20,409.1,409.84,401.17,406.89,16828261,7033574393.0,HK.00700,腾讯控股,HK
2021-09-21,399.33,406.52,396.75,403.02,17960381,7429009446.0,HK.00700,腾讯控股,HK
2021-09-23,412.42,421.08,408.92,415.18,24093657,10268429996.0,HK.00700,腾讯控股,HK
2021-09-24,413.52,424.59,408.73,412.42,18068901,7730374456.0,HK.00700,腾讯控股,HK
2021-09-27,411.31,424.22,407.81,416.47,19490039,8374944826.0,HK.00700,腾讯控股,HK
2021-09-28,418.69,427.17,416.47,421.27,22722951,9885229622.0,HK.00700,腾讯控股,HK
2021-09-29,413.71,416.84,403.2,416.84,19797519,8374555194.0,HK.00700,腾讯控股,HK
2021-09-30,408.55,416.47,406.52,413.52,18804956,7955884694.0,HK.00700,腾讯控股,HK
2021-10-04,421.45,421.45,407.07,409.47,12713768,5397644607.0,HK.00700,腾讯控股,HK
2021-10-05,399.51,406.33,398.77,403.02,12888970,5338521653.0,HK.00700,腾讯控股,HK
2021-10-06,406.7,406.7,398.96,399.7,11767306,4864491045.0,HK.00700,腾讯控股,HK
2021-10-07,407.62,424.03,406.89,422.74,15784101,6754438460.0,HK.00700,腾讯控股,HK
2021-10-08,439.89,439.89,423.3,432.33,32333037,14375822788.0,HK.00700,腾讯控股,HK
2021-10-11,442.29,447.82,438.97,445.42,28425293,12950621628.0,HK.00700,腾讯控股,HK
2021-10-12,437.12,439.89,430.86,433.62,17842777,7961751905.0,HK.00700,腾讯控股,HK
